PMMA AvgEnergyPrim DLET DLETPrim DLETProt TLET TLETPrim TLETProt dZ2Beta2 dZ2Beta2Prim dZ2Beta2Prot dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.385 2.464749e+00 2.598123e+02 2.655187e+02 2.598123e+02 1.650292e+02 1.800378e+02 1.650292e+02 1.209304e+03 1.241824e+03 1.209304e+03 7.248558e+02 7.435722e+02 7.248558e+02 1.015486e+01 4.101215e+02 3.697768e+02
4.385 2.766200e+00 2.442032e+02 2.471753e+02 2.442032e+02 1.574247e+02 1.656530e+02 1.574247e+02 1.062712e+03 1.103065e+03 1.062712e+03 6.549548e+02 6.724204e+02 6.549548e+02 1.152200e+01 3.531940e+02 3.302918e+02
4.385 2.625631e+00 1.987571e+02 2.038060e+02 1.987571e+02 1.422856e+02 1.596445e+02 1.422856e+02 3.683478e+02 3.790051e+02 3.683478e+02 3.581772e+02 3.684798e+02 3.581772e+02 7.597693e+00 2.566567e+02 2.260307e+02
4.385 3.140761e+00 1.560811e+02 1.630960e+02 1.560811e+02 1.157797e+02 1.364542e+02 1.157797e+02 2.450462e+02 2.574636e+02 2.450462e+02 2.441424e+02 2.565031e+02 2.441424e+02 5.468479e+00 2.025113e+02 1.684408e+02
4.385 2.854387e+00 2.644264e+02 2.741335e+02 2.644264e+02 1.561909e+02 1.718350e+02 1.561909e+02 1.173229e+03 1.221715e+03 1.173229e+03 7.319080e+02 7.615412e+02 7.319080e+02 1.140025e+01 3.850565e+02 3.448192e+02
4.385 2.985965e+00 1.692417e+02 1.790200e+02 1.692417e+02 1.234960e+02 1.474138e+02 1.234960e+02 2.746877e+02 2.931159e+02 2.746877e+02 2.733587e+02 2.916409e+02 2.733587e+02 5.525158e+00 2.262872e+02 1.853166e+02
4.385 2.684294e+00 2.327194e+02 2.500558e+02 2.327194e+02 1.374464e+02 1.703125e+02 1.374464e+02 1.163609e+03 1.270330e+03 1.163609e+03 6.571746e+02 7.149093e+02 6.571746e+02 9.213167e+00 3.890335e+02 3.007242e+02
2.0 5.440248e+01 1.695114e+01 1.211435e+01 1.294409e+01 1.192250e+01 1.163572e+01 1.186253e+01 1.778909e+01 9.375422e+00 1.043121e+01 1.737102e+01 9.375422e+00 1.043092e+01 9.569903e+00 9.386617e+00 9.644601e+00
2.0 5.441001e+01 1.175274e+02 1.171180e+01 1.395099e+01 1.214530e+01 1.163445e+01 1.190736e+01 5.161511e+02 9.373233e+00 1.727160e+01 2.369984e+02 9.373233e+00 1.462833e+01 1.025429e+01 9.385414e+00 9.785882e+00
2.0 5.440831e+01 1.850440e+01 1.191380e+01 1.298274e+01 1.190195e+01 1.163474e+01 1.186480e+01 2.777648e+03 9.374481e+00 1.077986e+01 9.154739e+01 9.374481e+00 1.077941e+01 1.008627e+01 9.385685e+00 9.658034e+00
2.0 5.440597e+01 2.074109e+01 1.163884e+01 1.301096e+01 1.201297e+01 1.163520e+01 1.191109e+01 2.749891e+03 9.372659e+00 1.130452e+01 9.395243e+01 9.372659e+00 1.130087e+01 1.024090e+01 9.386135e+00 9.718874e+00
2.0 5.441049e+01 1.644962e+01 1.163935e+01 1.287486e+01 1.190806e+01 1.163434e+01 1.186905e+01 2.458947e+03 9.373149e+00 1.465934e+01 7.134253e+01 9.373149e+00 1.222054e+01 1.009167e+01 9.385310e+00 9.703684e+00
2.0 5.440766e+01 1.514375e+01 1.164075e+01 1.252813e+01 1.191851e+01 1.163488e+01 1.184633e+01 1.436742e+01 9.374466e+00 1.053548e+01 1.432553e+01 9.374466e+00 1.053493e+01 9.567773e+00 9.385834e+00 9.631616e+00
2.0 5.440641e+01 2.104286e+01 1.180935e+01 1.287841e+01 1.195216e+01 1.163508e+01 1.188070e+01 9.238798e+01 9.375999e+00 1.086494e+01 3.861130e+01 9.375999e+00 1.085799e+01 9.834844e+00 9.386009e+00 9.674288e+00
2.0 5.441085e+01 1.545298e+01 1.164043e+01 1.267784e+01 1.192055e+01 1.163434e+01 1.187303e+01 2.245871e+03 9.374175e+00 1.074510e+01 6.000693e+01 9.374175e+00 1.074356e+01 1.001845e+01 9.385318e+00 9.663425e+00
2.0 5.440435e+01 7.535648e+01 1.163798e+01 1.262974e+01 1.209877e+01 1.163539e+01 1.186104e+01 2.913727e+02 9.371842e+00 1.070468e+01 1.496080e+02 9.371842e+00 1.070337e+01 9.944897e+00 9.386302e+00 9.649774e+00
2.0 5.440162e+01 1.993412e+01 1.210907e+01 1.436916e+01 1.194204e+01 1.163593e+01 1.189647e+01 2.709348e+03 9.376147e+00 2.119582e+01 9.373265e+01 9.376147e+00 1.605979e+01 1.025297e+01 9.386828e+00 9.811017e+00
2.0 5.441171e+01 3.978827e+01 1.163845e+01 1.281410e+01 1.199178e+01 1.163417e+01 1.189691e+01 2.683998e+02 9.372288e+00 1.098232e+01 8.024343e+01 9.372288e+00 1.097790e+01 9.696849e+00 9.385161e+00 9.693270e+00
2.0 5.441039e+01 1.476194e+01 1.201288e+01 1.329074e+01 1.189460e+01 1.163436e+01 1.185897e+01 1.274175e+01 9.373006e+00 1.050525e+01 1.271123e+01 9.373006e+00 1.050469e+01 9.523762e+00 9.385337e+00 9.644749e+00
2.0 5.440902e+01 1.793001e+01 1.163969e+01 1.268173e+01 1.192805e+01 1.163468e+01 1.186379e+01 2.256392e+01 9.373480e+00 1.080616e+01 2.090811e+01 9.373480e+00 1.080343e+01 9.600329e+00 9.385645e+00 9.655013e+00
2.0 5.440154e+01 7.838828e+01 1.194378e+01 1.372703e+01 1.208491e+01 1.163587e+01 1.187769e+01 7.542653e+03 9.374650e+00 1.647420e+01 4.249926e+02 9.374650e+00 1.386652e+01 1.131339e+01 9.386763e+00 9.738040e+00
2.0 5.440497e+01 1.316514e+01 1.193886e+01 1.303978e+01 1.189172e+01 1.163532e+01 1.188488e+01 1.103375e+01 9.376790e+00 1.088002e+01 1.103026e+01 9.376790e+00 1.087663e+01 9.516342e+00 9.386248e+00 9.679569e+00
2.0 5.441150e+01 1.726231e+01 1.163807e+01 1.308668e+01 1.193711e+01 1.163412e+01 1.187995e+01 4.559335e+02 9.371930e+00 1.178492e+01 3.732572e+01 9.371930e+00 1.172410e+01 9.671269e+00 9.385104e+00 9.689187e+00
2.0 5.441097e+01 1.283659e+02 1.163813e+01 1.428906e+01 1.215932e+01 1.163427e+01 1.195280e+01 4.940632e+03 9.371986e+00 1.788814e+01 4.585842e+02 9.371986e+00 1.525923e+01 1.083517e+01 9.385240e+00 9.850381e+00
2.0 5.440468e+01 3.010910e+01 1.199961e+01 1.370987e+01 1.199130e+01 1.163530e+01 1.190023e+01 6.388120e+02 9.374124e+00 1.331243e+01 1.025141e+02 9.374124e+00 1.277656e+01 1.019292e+01 9.386220e+00 9.725964e+00
2.0 5.440505e+01 1.989344e+01 1.164028e+01 1.249505e+01 1.192198e+01 1.163526e+01 1.185688e+01 7.570260e+01 9.374018e+00 1.048314e+01 3.426600e+01 9.374018e+00 1.048183e+01 9.736384e+00 9.386182e+00 9.640182e+00
2.0 5.440655e+01 8.016358e+01 1.183938e+01 1.310826e+01 1.237503e+01 1.163512e+01 1.187843e+01 2.962203e+03 9.370439e+00 1.133916e+01 2.942460e+02 9.370439e+00 1.130608e+01 1.143314e+01 9.386060e+00 9.679133e+00
2.0 5.440688e+01 1.252214e+02 1.164784e+01 1.429300e+01 1.215822e+01 1.163615e+01 1.193046e+01 5.973010e+03 9.384313e+00 2.170592e+01 5.253192e+02 9.384313e+00 1.653113e+01 1.134355e+01 9.387504e+00 9.862155e+00
2.0 5.441043e+01 3.595327e+01 1.163745e+01 1.242050e+01 1.195312e+01 1.163434e+01 1.185755e+01 7.096655e+01 9.371356e+00 1.031626e+01 5.394495e+01 9.371356e+00 1.031623e+01 9.643422e+00 9.385309e+00 9.637210e+00
2.0 5.440439e+01 2.113398e+01 1.234665e+01 1.357366e+01 1.191485e+01 1.163541e+01 1.186449e+01 2.287075e+01 9.373433e+00 1.186112e+01 2.200774e+01 9.373433e+00 1.165732e+01 9.571174e+00 9.386322e+00 9.664083e+00
2.0 5.440555e+01 1.455008e+01 1.231091e+01 1.323818e+01 1.186327e+01 1.163524e+01 1.183818e+01 1.283954e+01 9.373000e+00 1.069490e+01 1.277940e+01 9.373000e+00 1.069067e+01 9.498584e+00 9.386167e+00 9.624633e+00
2.0 5.440462e+01 1.428061e+01 1.164155e+01 1.352763e+01 1.188499e+01 1.163544e+01 1.186634e+01 1.701741e+01 9.375262e+00 1.583324e+01 1.545575e+01 9.375262e+00 1.429036e+01 9.564784e+00 9.386356e+00 9.706818e+00
2.0 5.440318e+01 1.231572e+02 1.171182e+01 1.278792e+01 1.229746e+01 1.163561e+01 1.187612e+01 2.896902e+03 9.374351e+00 1.088419e+01 3.074501e+02 9.374351e+00 1.087945e+01 1.083564e+01 9.386527e+00 9.670889e+00
2.0 5.440627e+01 1.003665e+02 1.163855e+01 1.294906e+01 1.222754e+01 1.163505e+01 1.187295e+01 7.159386e+02 9.372376e+00 1.520589e+01 2.269190e+02 9.372376e+00 1.261916e+01 1.055484e+01 9.385980e+00 9.710173e+00
2.0 5.440508e+01 1.835832e+01 1.202077e+01 1.268158e+01 1.187833e+01 1.163526e+01 1.182652e+01 6.671599e+02 9.374817e+00 1.020125e+01 4.990268e+01 9.374817e+00 1.020107e+01 9.614253e+00 9.386183e+00 9.601422e+00
2.0 5.440696e+01 9.073722e+01 1.183808e+01 1.348094e+01 1.204770e+01 1.163542e+01 1.187032e+01 3.208873e+02 9.375026e+00 1.479830e+01 1.703601e+02 9.375026e+00 1.231250e+01 9.855796e+00 9.386400e+00 9.704300e+00
2.0 5.440478e+01 2.027715e+01 1.164002e+01 1.252538e+01 1.195827e+01 1.163535e+01 1.186809e+01 4.716946e+03 9.373775e+00 1.046478e+01 1.297177e+02 9.373775e+00 1.046469e+01 1.069581e+01 9.386270e+00 9.653250e+00
2.0 5.440694e+01 2.193826e+01 1.163833e+01 1.290357e+01 1.196480e+01 1.163492e+01 1.186439e+01 3.176801e+01 9.372163e+00 1.154587e+01 2.878728e+01 9.372163e+00 1.148582e+01 9.689424e+00 9.385849e+00 9.664767e+00
2.0 5.440965e+01 2.821442e+01 1.170308e+01 1.319599e+01 1.210778e+01 1.163446e+01 1.187426e+01 1.074363e+02 9.370491e+00 1.566169e+01 5.153920e+01 9.370491e+00 1.309480e+01 1.011470e+01 9.385422e+00 9.720325e+00
2.0 5.440977e+01 6.868499e+01 1.163637e+01 1.336938e+01 1.218734e+01 1.163444e+01 1.188014e+01 1.854713e+03 9.370313e+00 1.384609e+01 2.316323e+02 9.370313e+00 1.311457e+01 1.075033e+01 9.385410e+00 9.706842e+00
2.0 5.440021e+01 3.019957e+01 1.163995e+01 1.350376e+01 1.207146e+01 1.163611e+01 1.192425e+01 2.662469e+03 9.373714e+00 1.229186e+01 1.088838e+02 9.373714e+00 1.227192e+01 1.037622e+01 9.386992e+00 9.752033e+00
2.0 5.440992e+01 3.295816e+01 1.163823e+01 1.247384e+01 1.192895e+01 1.163448e+01 1.185241e+01 1.698525e+03 9.371770e+00 1.044338e+01 1.410685e+02 9.371770e+00 1.044258e+01 1.010021e+01 9.385458e+00 9.634862e+00
2.0 5.441019e+01 2.220499e+01 1.163731e+01 1.258881e+01 1.200894e+01 1.163437e+01 1.187500e+01 4.837676e+01 9.371205e+00 1.056672e+01 3.460571e+01 9.371205e+00 1.056635e+01 9.770122e+00 9.385342e+00 9.660866e+00
3.7 2.433596e+01 3.875050e+01 2.354940e+01 2.466208e+01 2.288414e+01 2.243463e+01 2.269313e+01 1.415855e+02 2.207346e+01 2.356367e+01 6.827199e+01 2.202213e+01 2.351106e+01 2.082981e+01 2.036898e+01 2.071347e+01
3.7 2.434922e+01 7.459871e+01 2.308042e+01 2.471691e+01 2.290372e+01 2.239241e+01 2.267168e+01 1.887799e+03 2.384608e+01 2.916449e+01 2.322986e+02 2.218966e+01 2.587687e+01 2.113385e+01 2.034073e+01 2.078619e+01
3.7 2.434926e+01 4.056096e+01 2.309665e+01 2.452124e+01 2.277519e+01 2.239350e+01 2.266251e+01 1.072840e+03 2.088060e+01 2.332606e+01 1.142409e+02 2.088010e+01 2.330193e+01 2.079783e+01 2.028980e+01 2.067612e+01
3.7 2.434450e+01 4.030448e+01 2.280880e+01 2.409220e+01 2.290286e+01 2.238763e+01 2.263153e+01 3.707804e+03 2.079798e+01 2.339755e+01 1.593259e+02 2.079775e+01 2.321792e+01 2.169231e+01 2.027960e+01 2.062846e+01
3.7 2.434616e+01 4.961809e+01 2.292021e+01 2.370049e+01 2.291633e+01 2.240103e+01 2.262234e+01 2.423833e+03 2.098980e+01 2.210003e+01 1.591846e+02 2.098813e+01 2.209747e+01 2.112101e+01 2.030235e+01 2.059046e+01
3.7 2.435391e+01 7.154633e+01 2.331022e+01 2.467639e+01 2.283359e+01 2.237727e+01 2.263985e+01 2.884535e+03 2.114363e+01 2.810199e+01 2.399153e+02 2.111829e+01 2.485369e+01 2.116218e+01 2.027547e+01 2.072335e+01
3.7 2.434611e+01 3.351972e+01 2.326280e+01 2.407539e+01 2.275182e+01 2.239270e+01 2.263767e+01 2.122361e+03 2.117682e+01 2.403371e+01 1.050839e+02 2.116669e+01 2.271360e+01 2.082625e+01 2.029583e+01 2.064651e+01
3.7 2.433994e+01 5.532601e+01 2.296194e+01 2.415591e+01 2.280416e+01 2.240759e+01 2.263876e+01 1.303990e+03 2.105611e+01 2.557638e+01 1.629323e+02 2.105496e+01 2.390564e+01 2.091568e+01 2.031106e+01 2.067552e+01
3.7 2.434237e+01 2.959595e+01 2.374920e+01 2.523865e+01 2.279630e+01 2.241283e+01 2.269502e+01 1.620892e+03 2.450887e+01 2.697349e+01 6.925050e+01 2.277975e+01 2.526295e+01 2.078260e+01 2.037919e+01 2.078401e+01
3.7 2.433057e+01 5.046092e+01 2.322660e+01 2.411827e+01 2.273757e+01 2.242621e+01 2.264389e+01 4.735963e+02 2.397002e+01 2.531049e+01 1.143342e+02 2.233987e+01 2.370249e+01 2.028930e+01 2.038648e+01 2.067940e+01
3.7 2.434333e+01 3.366790e+01 2.317068e+01 2.465938e+01 2.282249e+01 2.241898e+01 2.267088e+01 1.842007e+03 2.167294e+01 2.714890e+01 8.847943e+01 2.161243e+01 2.526308e+01 2.088730e+01 2.033730e+01 2.074399e+01
3.7 2.434221e+01 9.019688e+01 2.295749e+01 2.602741e+01 2.302923e+01 2.240059e+01 2.276863e+01 2.206545e+03 2.108333e+01 3.214751e+01 2.698245e+02 2.107995e+01 2.869717e+01 2.167026e+01 2.030332e+01 2.098384e+01
3.7 2.433771e+01 6.232175e+01 2.319234e+01 2.536734e+01 2.290523e+01 2.242711e+01 2.273682e+01 2.219164e+02 2.397329e+01 3.694283e+01 1.132629e+02 2.231420e+01 2.906422e+01 2.085850e+01 2.038364e+01 2.100615e+01
3.7 2.434935e+01 2.838502e+01 2.367280e+01 2.524132e+01 2.279173e+01 2.240936e+01 2.268959e+01 3.555310e+01 2.264889e+01 3.019495e+01 3.181744e+01 2.239800e+01 2.666808e+01 2.030761e+01 2.034229e+01 2.082197e+01
3.7 2.435210e+01 3.484887e+01 2.301138e+01 2.473571e+01 2.275283e+01 2.238018e+01 2.263659e+01 2.186838e+03 2.090412e+01 2.921532e+01 1.144581e+02 2.090173e+01 2.583790e+01 2.090223e+01 2.027337e+01 2.073584e+01
3.7 2.433774e+01 2.606220e+01 2.339788e+01 2.480570e+01 2.273354e+01 2.241458e+01 2.269591e+01 2.985054e+01 2.277991e+01 2.751808e+01 2.779273e+01 2.250348e+01 2.561579e+01 2.015739e+01 2.034726e+01 2.077960e+01
3.7 2.434573e+01 3.175738e+01 2.318338e+01 2.478488e+01 2.277404e+01 2.240345e+01 2.268495e+01 4.273719e+01 2.202066e+01 2.726128e+01 3.827034e+01 2.184187e+01 2.540523e+01 2.029579e+01 2.032163e+01 2.076770e+01
3.7 2.432013e+01 3.182393e+01 2.356775e+01 2.505491e+01 2.281731e+01 2.246466e+01 2.270638e+01 1.566847e+03 2.483549e+01 3.244024e+01 7.366186e+01 2.310365e+01 2.739776e+01 2.090008e+01 2.044903e+01 2.088340e+01
3.7 2.434473e+01 2.672222e+01 2.327298e+01 2.456745e+01 2.269008e+01 2.240526e+01 2.268328e+01 4.828536e+01 2.223835e+01 2.667203e+01 3.052905e+01 2.207398e+01 2.487711e+01 2.008992e+01 2.032964e+01 2.075220e+01
3.7 2.434039e+01 6.272102e+01 2.308170e+01 2.452038e+01 2.287574e+01 2.241409e+01 2.265654e+01 1.803819e+03 2.107682e+01 2.614146e+01 2.013566e+02 2.107596e+01 2.445020e+01 2.141236e+01 2.032013e+01 2.071347e+01
3.7 2.433753e+01 8.354163e+01 2.419023e+01 2.552359e+01 2.299259e+01 2.243467e+01 2.270120e+01 2.660015e+03 2.654173e+01 2.892801e+01 2.536040e+02 2.422445e+01 2.656887e+01 2.146091e+01 2.043560e+01 2.081436e+01
3.7 2.433357e+01 3.218907e+01 2.330389e+01 2.445602e+01 2.272181e+01 2.241802e+01 2.264607e+01 2.128359e+03 2.131734e+01 2.387530e+01 1.031267e+02 2.130699e+01 2.358619e+01 2.074254e+01 2.032942e+01 2.065338e+01
3.7 2.434484e+01 3.273656e+01 2.321663e+01 2.485368e+01 2.286038e+01 2.241144e+01 2.266824e+01 8.146810e+01 2.140427e+01 2.700456e+01 4.627660e+01 2.138639e+01 2.526669e+01 2.058552e+01 2.032401e+01 2.074626e+01
3.7 2.435282e+01 4.862123e+01 2.313062e+01 2.428273e+01 2.292223e+01 2.240359e+01 2.265279e+01 2.854836e+03 2.153659e+01 2.379788e+01 1.849836e+02 2.151159e+01 2.360576e+01 2.188131e+01 2.031896e+01 2.066454e+01
3.7 2.434699e+01 3.625264e+01 2.306822e+01 2.413859e+01 2.281698e+01 2.240610e+01 2.264913e+01 1.042556e+03 2.126066e+01 2.293095e+01 1.002295e+02 2.125102e+01 2.291279e+01 2.104564e+01 2.031497e+01 2.064684e+01
3.7 2.434883e+01 6.483117e+01 2.353044e+01 2.465138e+01 2.282557e+01 2.242698e+01 2.267167e+01 2.885084e+03 2.399190e+01 2.599329e+01 2.258249e+02 2.240064e+01 2.436516e+01 2.111361e+01 2.039411e+01 2.073157e+01
3.7 2.433628e+01 8.996925e+01 2.314279e+01 2.391933e+01 2.285139e+01 2.240081e+01 2.262395e+01 3.221747e+02 2.079473e+01 2.190038e+01 1.593399e+02 2.079463e+01 2.189942e+01 2.036822e+01 2.029383e+01 2.058445e+01
3.7 2.434244e+01 3.448066e+01 2.290745e+01 2.571796e+01 2.292212e+01 2.240374e+01 2.273344e+01 1.295147e+02 2.096491e+01 3.614943e+01 5.879838e+01 2.096382e+01 2.955845e+01 2.098806e+01 2.030360e+01 2.099665e+01
3.7 2.436473e+01 4.005089e+01 2.285391e+01 2.392356e+01 2.296305e+01 2.238013e+01 2.264843e+01 1.621544e+03 2.087377e+01 2.245571e+01 9.359376e+01 2.087362e+01 2.245241e+01 2.123714e+01 2.027731e+01 2.063729e+01
3.7 2.434877e+01 2.612466e+01 2.307763e+01 2.525490e+01 2.273720e+01 2.239913e+01 2.270099e+01 2.921506e+01 2.092084e+01 2.792769e+01 2.735999e+01 2.092031e+01 2.608740e+01 2.020029e+01 2.029900e+01 2.080677e+01
3.7 2.434017e+01 6.672694e+01 2.315080e+01 2.462489e+01 2.282714e+01 2.240596e+01 2.265842e+01 2.502675e+02 2.121516e+01 2.692991e+01 1.199124e+02 2.120982e+01 2.495421e+01 2.037863e+01 2.031255e+01 2.072361e+01
3.7 2.435239e+01 3.870114e+01 2.280552e+01 2.403048e+01 2.291337e+01 2.238314e+01 2.263837e+01 1.722467e+03 2.079599e+01 2.501296e+01 9.311511e+01 2.079561e+01 2.343703e+01 2.105451e+01 2.027493e+01 2.066822e+01
3.7 2.434983e+01 3.078454e+01 2.299285e+01 2.437603e+01 2.274958e+01 2.240419e+01 2.267183e+01 8.962101e+02 2.116263e+01 2.593142e+01 7.672529e+01 2.115311e+01 2.426056e+01 2.064704e+01 2.031073e+01 2.072710e+01
3.7 2.432920e+01 2.567147e+01 2.313456e+01 2.452890e+01 2.271817e+01 2.242041e+01 2.266957e+01 2.783285e+01 2.102816e+01 2.597088e+01 2.608399e+01 2.102655e+01 2.427396e+01 2.015145e+01 2.032442e+01 2.072148e+01
3.7 2.434467e+01 2.603453e+01 2.298190e+01 2.483403e+01 2.270843e+01 2.240079e+01 2.266943e+01 3.159336e+01 2.119709e+01 2.949674e+01 2.821501e+01 2.118118e+01 2.621377e+01 2.014405e+01 2.030456e+01 2.078817e+01
3.7 2.434168e+01 2.565648e+01 2.295459e+01 2.418401e+01 2.269724e+01 2.239308e+01 2.263994e+01 2.792941e+01 2.116975e+01 2.565932e+01 2.620524e+01 2.115268e+01 2.397177e+01 2.012183e+01 2.029385e+01 2.067825e+01
4.05 1.329677e+01 6.632371e+01 4.321908e+01 4.429908e+01 3.837173e+01 3.805862e+01 3.827139e+01 2.643452e+02 6.011953e+01 6.516962e+01 1.126395e+02 5.183390e+01 5.488051e+01 3.837367e+01 3.904326e+01 3.949014e+01
4.05 1.328457e+01 6.895188e+01 4.328455e+01 4.414776e+01 3.856802e+01 3.810337e+01 3.830753e+01 8.765024e+02 5.456234e+01 5.749021e+01 1.571840e+02 5.017719e+01 5.215885e+01 3.892971e+01 3.893562e+01 3.930900e+01
4.05 1.330706e+01 4.272849e+01 4.219916e+01 4.272849e+01 3.813306e+01 3.795108e+01 3.813306e+01 5.271100e+01 5.189824e+01 5.271100e+01 4.852727e+01 4.767725e+01 4.852727e+01 3.757445e+01 3.864332e+01 3.891265e+01
4.05 1.329178e+01 4.638700e+01 4.314077e+01 4.397413e+01 3.825728e+01 3.802827e+01 3.821239e+01 7.370289e+01 5.650237e+01 5.930681e+01 5.999593e+01 5.044909e+01 5.236048e+01 3.801297e+01 3.886987e+01 3.921525e+01
4.05 1.332178e+01 6.152821e+01 4.210923e+01 4.291432e+01 3.829083e+01 3.791674e+01 3.810614e+01 2.566317e+03 4.993618e+01 5.277588e+01 1.662636e+02 4.680157e+01 4.867117e+01 3.950769e+01 3.855043e+01 3.889998e+01
4.05 1.329671e+01 4.928715e+01 4.222248e+01 4.310029e+01 3.829627e+01 3.795392e+01 3.816216e+01 9.348202e+01 5.017959e+01 5.295039e+01 6.630034e+01 4.710972e+01 4.902833e+01 3.814418e+01 3.859515e+01 3.897447e+01
4.05 1.328790e+01 5.008084e+01 4.285124e+01 4.414800e+01 3.843266e+01 3.806308e+01 3.827138e+01 1.000918e+02 5.343213e+01 6.076979e+01 6.990251e+01 4.918129e+01 5.339546e+01 3.843651e+01 3.884553e+01 3.934849e+01
4.05 1.329238e+01 4.708047e+01 4.194434e+01 4.345381e+01 3.831233e+01 3.798313e+01 3.823921e+01 6.885224e+01 4.958761e+01 5.849589e+01 5.935621e+01 4.655658e+01 5.141167e+01 3.812298e+01 3.861678e+01 3.923479e+01
4.05 1.329704e+01 7.967829e+01 4.260756e+01 4.449778e+01 3.850255e+01 3.799365e+01 3.828042e+01 3.830680e+02 5.593803e+01 6.462293e+01 1.533855e+02 4.966906e+01 5.513060e+01 3.883797e+01 3.881859e+01 3.947984e+01
4.05 1.330382e+01 6.022093e+01 4.276352e+01 4.385279e+01 3.838738e+01 3.801470e+01 3.822572e+01 5.527621e+02 5.295563e+01 5.946136e+01 1.230579e+02 4.867738e+01 5.217061e+01 3.845751e+01 3.877066e+01 3.925489e+01
4.05 1.330242e+01 5.860389e+01 4.171252e+01 4.249308e+01 3.832886e+01 3.793990e+01 3.812972e+01 1.629320e+03 5.013863e+01 5.157424e+01 1.429575e+02 4.624316e+01 4.769056e+01 3.884664e+01 3.857575e+01 3.888371e+01
4.05 1.328663e+01 7.842130e+01 4.261793e+01 4.374158e+01 3.841966e+01 3.803098e+01 3.823934e+01 2.447717e+02 5.274246e+01 5.787753e+01 1.305046e+02 4.856482e+01 5.171069e+01 3.829656e+01 3.878026e+01 3.922484e+01
4.05 1.329291e+01 9.834929e+01 4.210086e+01 4.360802e+01 3.855648e+01 3.796155e+01 3.822457e+01 2.173030e+03 5.603186e+01 6.084225e+01 2.626518e+02 4.883855e+01 5.249084e+01 3.961819e+01 3.875980e+01 3.927479e+01
4.05 1.330647e+01 4.694890e+01 4.198487e+01 4.298327e+01 3.827162e+01 3.793153e+01 3.815359e+01 6.098883e+01 5.006376e+01 5.207191e+01 5.652156e+01 4.691444e+01 4.887588e+01 3.774637e+01 3.856426e+01 3.893497e+01
4.05 1.330464e+01 4.999579e+01 4.198511e+01 4.296697e+01 3.837028e+01 3.796052e+01 3.817700e+01 9.356794e+01 4.570373e+01 4.782146e+01 6.776893e+01 4.549917e+01 4.750743e+01 3.814734e+01 3.848644e+01 3.884912e+01
4.05 1.329582e+01 6.770924e+01 4.255724e+01 4.370548e+01 3.853539e+01 3.804112e+01 3.827016e+01 2.915155e+03 4.987564e+01 5.638272e+01 1.986784e+02 4.755180e+01 5.109678e+01 3.959969e+01 3.871605e+01 3.922588e+01
4.05 1.328049e+01 4.336021e+01 4.224817e+01 4.313936e+01 3.827487e+01 3.804398e+01 3.825652e+01 5.364730e+01 5.034077e+01 5.334036e+01 4.956701e+01 4.720899e+01 4.925973e+01 3.779023e+01 3.872429e+01 3.911012e+01
4.05 1.330617e+01 5.032335e+01 4.231237e+01 4.296495e+01 3.824549e+01 3.796581e+01 3.814578e+01 1.469730e+03 5.467687e+01 5.576801e+01 1.115288e+02 4.863545e+01 4.977055e+01 3.855085e+01 3.874846e+01 3.903073e+01
4.05 1.330667e+01 5.882469e+01 4.222246e+01 4.299727e+01 3.828789e+01 3.795229e+01 3.814937e+01 1.159463e+03 5.060448e+01 5.196782e+01 1.419970e+02 4.734959e+01 4.872485e+01 3.852851e+01 3.860529e+01 3.892187e+01
4.05 1.329127e+01 5.404020e+01 4.233257e+01 4.303294e+01 3.842095e+01 3.803487e+01 3.822189e+01 5.723850e+02 5.050270e+01 5.168226e+01 1.073998e+02 4.734040e+01 4.854446e+01 3.883059e+01 3.871760e+01 3.901339e+01
4.05 1.330178e+01 6.802902e+01 4.423874e+01 4.579124e+01 3.857544e+01 3.807709e+01 3.835762e+01 7.612502e+02 6.820198e+01 7.428931e+01 1.546292e+02 5.625702e+01 6.036214e+01 3.933881e+01 3.929312e+01 3.987311e+01
4.05 1.329450e+01 4.813846e+01 4.351782e+01 4.477676e+01 3.841952e+01 3.806237e+01 3.829873e+01 7.714280e+01 6.414623e+01 7.059292e+01 6.328410e+01 5.359164e+01 5.725158e+01 3.851941e+01 3.914592e+01 3.967492e+01
4.05 1.328260e+01 5.028633e+01 4.315746e+01 4.427537e+01 3.845311e+01 3.808573e+01 3.833293e+01 2.304864e+03 6.220461e+01 6.711311e+01 1.252034e+02 5.212310e+01 5.510843e+01 3.967284e+01 3.912494e+01 3.961642e+01
4.05 1.329511e+01 8.084202e+01 4.226264e+01 4.309448e+01 3.856107e+01 3.800970e+01 3.818492e+01 1.133911e+03 5.051454e+01 5.627753e+01 1.988368e+02 4.732977e+01 5.017537e+01 3.925730e+01 3.868862e+01 3.910087e+01
4.05 1.333731e+01 4.714963e+01 4.282631e+01 4.384887e+01 3.820379e+01 3.792058e+01 3.810743e+01 9.024044e+01 5.366130e+01 5.740423e+01 6.305098e+01 4.926989e+01 5.191183e+01 3.802068e+01 3.867642e+01 3.904768e+01
